Station,Country,County,TOC,Visited,Latitude,Longitude,Date
Hednesford,England,Staffordshire,West Midlands Trains,No,52.7101128723038,-2.0017781817904,
Heighington,England,Durham (County Durham),Northern,No,54.5969613101369,-1.58176523630184,
Helensburgh Central,Scotland,Argyll and Bute,ScotRail,No,56.0042139816884,-4.73275902835107,
Helensburgh Upper,Scotland,Argyll and Bute,ScotRail,No,56.0123690830069,-4.72980522253607,
Hellifield,England,North Yorkshire,Northern,No,54.0108643905963,-2.22784490372142,
Helmsdale,Scotland,Highland,ScotRail,No,58.1174429368089,-3.65868830516351,
Helsby,England,Cheshire,Transport for Wales,No,53.275204192607,-2.77120704127457,
Hemel Hempstead,England,Hertfordshire,West Midlands Trains,No,51.7423320859965,-0.490773823504814,
Hendon,England,London (City Of),GTR,No,51.5800666456672,-0.238674141977069,
Hengoed,Wales,Caerffili - Caerphilly,Transport for Wales,No,51.6474123820799,-3.22412849176671,
Henley-in-Arden,England,Warwickshire,West Midlands Trains,No,52.2914883891325,-1.78399122446648,
Henley-on-Thames,England,Oxfordshire,Great Western Railway,No,51.5341798680593,-0.900212251160192,
Hensall,England,North Yorkshire,Northern,No,53.6985449964893,-1.11451874887678,
Hereford,England,Herefordshire,West Midlands Trains,yes,52.0611649306944,-2.70821059283371,
Herne Bay,England,Kent,Southeastern,No,51.3645894457159,1.11772576971111,
Herne Hill,England,London (City Of),Southeastern,No,51.4533034982951,-0.102289173092426,
Hersham ,England,Surrey,South Western Railway,No,51.3768109777442,-0.38995926444742,
Hertford East,England,Hertfordshire,Greater Anglia,No,51.79903328866,-0.0729414289478025,
Hertford north,England,Hertfordshire,GTR,No,51.7988551590785,-0.0917885499098777,
Hessle,England,East Riding of Yorkshire,Northern,No,53.717437117902,-0.441823201601717,
Heswall,England,Merseyside,Transport for Wales,No,53.3297203828618,-3.07370324963052,
Hever,England,Kent,Southeastern,No,51.1814092725629,0.0950693234447488,
Heworth,England,Tyne & Wear,Northern,No,54.9515690384988,-1.55576627270973,
Hexham,England,Northumberland,Northern,No,54.9734608263178,-2.09479483783758,
Heyford,England,Oxfordshire,Great Western Railway,No,51.9191907260692,-1.29927010488855,
Heysham Port,England,Lancashire,Northern,No,54.0331469127666,-2.91311479309024,
High Brooms,England,Kent,Southeastern,No,51.1494027847788,0.277332197021297,
High Street,Scotland,Glasgow City,ScotRail,No,55.8595692117893,-4.2401189349675,
High Wycombe,England,Buckinghamshire,Chiltern Railways,No,51.6295854937759,-0.74540990085742,
Higham,England,Kent,Southeastern,No,51.4265566387064,0.466277692145075,
Highams Park,England,London (City Of),London Overground,No,51.6083484831836,-0.000222270545891415,
Highbridge & Burnham,England,Somerset,Great Western Railway,No,51.2181599423776,-2.97215391140668,
Highbury & Islington,England,London (City Of),London Underground,No,51.546175622276,-0.103763719488265,
Hightown,England,Merseyside,Merseyrail,No,53.5251090861994,-3.0570684619595,
Hildenborough,England,Kent,Southeastern,No,51.2144840631339,0.227589892605984,
Hillfoot,Scotland,East Dunbartonshire,ScotRail,No,55.9200977103331,-4.3202751655763,
Hillington East,Scotland,Glasgow City,ScotRail,No,55.8541877890155,-4.35501126249423,
Hillington West,Scotland,Renfrewshire,ScotRail,No,55.8560264873289,-4.37158104524555,
Hillside,England,Merseyside,Merseyrail,No,53.6221093412903,-3.02471688289934,
Hilsea,England,Hampshire,South Western Railway,No,50.8282766192001,-1.05879744025532,
Hinchley Wood ,England,Surrey,South Western Railway,No,51.3749971234045,-0.340524540803229,
Hinckley,England,Leicestershire,East Midlands Trains,No,52.5349990527016,-1.37192335886396,
Hindley,England,Greater Manchester,Northern,No,53.5422392531346,-2.57550202333731,
Hinton Admiral ,England,Hampshire,South Western Railway,No,50.7526411332476,-1.71412671392757,
Hitchin,England,Hertfordshire,GTR,No,51.953281279841,-0.263480843436498,
Hither Green,England,London (City Of),Southeastern,No,51.4520235717711,-0.000944252615069939,
Hockley (Essex),England,Essex,Greater Anglia,No,51.6035534327015,0.659001062344331,
Hollingbourne,England,Kent,Southeastern,No,51.2651761643916,0.627848162122926,
Holmes Chapel,England,Cheshire,Northern,No,53.1989332075976,-2.35114010828274,
Holmwood ,England,Surrey,GTR,No,51.1811945265205,-0.320808988556383,
Holton Heath,England,Dorset,South Western Railway,No,50.7114102311529,-2.07784503922292,
Holyhead,Wales,Sir Ynys Mon - Isle of Anglesey,Transport for Wales,No,53.3076896402725,-4.63100358836588,
Holytown,Scotland,North Lanarkshire,ScotRail,No,55.8129027286667,-3.97392977016935,
Homerton,England,London (City Of),London Overground,No,51.5470104295826,-0.0423598361470777,
Honeybourne,England,Worcestershire,Great Western Railway,No,52.1016016960106,-1.83374291643708,
Honiton,England,Devon,South Western Railway,No,50.7965846524932,-3.18671840695303,
Honley,England,West Yorkshire,Northern,No,53.6082295344319,-1.78096550280087,
Honor Oak Park,England,London (City Of),London Overground,No,51.4499873530386,-0.0455054546389545,
Hook ,England,Hampshire,South Western Railway,No,51.2799981039743,-0.961635809058073,
Hooton,England,Cheshire,Merseyrail,No,53.297201990999,-2.97700977752604,
Hope,Wales,Sir y Fflint - Flintshire,Transport for Wales,No,53.1173607183527,-3.03687630153124,
Hope (Derbyshire),England,Derbyshire,Northern,No,53.3461113196644,-1.72988691169154,
Hopton Heath,England,Shropshire,Transport for Wales,No,52.3914189110453,-2.91206008319927,
Horden,England,Durham (County Durham),Northern,No,54.76384,-1.30735,
Horley ,England,Surrey,GTR,No,51.168773865309,-0.161053584005946,
Hornbeam Park,England,North Yorkshire,Northern,No,53.9798697891916,-1.52682241426737,
